#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-03-26-07-47-55
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1711248495.839274	Cv2XLT27HRxZk7eQ0i	192.168.0.112	34033	192.46.215.60	123	4	4	2	256.000000	0.000000	0.119461	0.000977	192.171.1.150	1711248166.814758	-1246361546.859700	1711248495.830469	1711248495.832506	0
1711248496.601725	CWccKb26NolN34twh6	192.168.0.112	57740	164.100.255.122	123	4	4	2	256.000000	0.000000	0.034149	0.030197	14.139.14.2	1711248108.273100	952730208.194466	1711248496.562087	1711248496.562127	0
1711248754.949420	CzYsau2yQ65aDNpfR4	192.168.0.112	49772	164.100.255.122	123	4	4	2	256.000000	0.000000	0.034149	0.034073	14.139.14.2	1711248108.273100	-1226966347.511589	1711248754.922372	1711248754.922418	0
1711248884.874225	CvCcdg3DR7OsAT91O1	192.168.0.112	33508	164.100.255.122	123	4	4	2	128.000000	0.000000	0.034149	0.036011	14.139.14.2	1711248108.273100	-2031934131.448112	1711248884.847831	1711248884.847867	0
1711249008.906915	C8NpAR1InYf38Avm3c	192.168.0.112	45760	192.46.210.39	123	4	4	2	512.000000	0.000000	0.114792	0.001434	129.69.1.153	1711248186.665651	1818395502.449641	1711249008.909541	1711249008.909588	0
1711249011.864412	CAKOHU1ZIGLcLCyRW7	192.168.0.112	58478	192.46.215.60	123	4	4	2	256.000000	0.000000	0.119461	0.001511	192.171.1.150	1711248166.814758	1335182642.445889	1711249011.859303	1711249011.861427	0
1711249013.196941	CwT6XdaXoJbvAT8Bj	192.168.0.112	54496	164.100.255.122	123	4	4	2	128.000000	0.000000	0.034149	0.037933	14.139.14.2	1711248108.273100	-532680701.814939	1711249013.170761	1711249013.170793	0
1711249142.907157	C1NUoT2aLQ1wQZt237	192.168.0.112	45793	164.100.255.122	123	4	4	2	128.000000	0.000000	0.034149	0.039886	14.139.14.2	1711248108.273100	-1640143310.334203	1711249142.881670	1711249142.881722	0
#close	2024-03-26-07-47-57
